opened_time,closed_time,amount_in,amount_out,executed_price,quote_price,slippage,hash,gas_used,gas_price,sqrt_price,tick,origin,is_buy,blockNumber,lp_address,lp_feeTier,lp_liquidity,lp_tvlToken0,lp_tvlToken1,lp_tvlUSD,lp_volumeUSD,lp_volumeUSDChange,lp_volumeUSDWeek
1702339837,1702339847,0.4463974802364213,994.169603,2227.0950151274765,2218.284,-8.811015127476367,0x53836c0855b3e4fe8d3febfb7d7c0262064d1d00435cebec1356f593558fcea7,269224,36163278089,3.738017385163466e+24,-199241,0xb55791435d17c63e129f36623aac38e68470ec9d,False,18766446,0x11b815efb8f581194ae79006d24e0d814b7697f6,500,4758674396790804000,7173.017673637359,15932003.64231946,31145907.15308129,121574213.69075012,195.97306499809488,489439697.96617126
1702338762,1702338767,0.41508397126896107,923.380169,2224.562336572807,2218.331,-6.2313365728068675,0x553787032e45aae21504236e6476026ef7cf7d64e8b7fd572d8be69f3dabd175,6513528,46729714239,3.7358907361783266e+24,-199252,0xe93685f3bba03016f02bd1828badd6195988d950,False,18766356,0x11b815efb8f581194ae79006d24e0d814b7697f6,500,4758674396790804000,7230.4470830908,15804238.922272831,31196950.50811343,121305371.29898071,194.38942861297417,489249755.21151733
1702357511,1702357523,1.3487716601368582,2994.0,2219.797530218126,2216.754,-3.043530218126307,0xf0bd8822bbb3750cb4de60240df08237115338dbe8cb0e01903af9c69b323503,427798,25398970511,3.7328291911365426e+24,-199269,0xdfcc37b64c6e1f8985171550438c3da64f83331e,False,18767908,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,100,585474597974242600,760.8098632280869,1533345.438010056,3156294.7221472003,83787599.10500813,45.674752761126726,573746029.1503141
1702309047,1702309055,2.228017235768299,4946.48305,2220.12782064241,2217.173,-2.954820642410141,0xda0de8f97dc4bd2f7552a1ca7a85eeb6e11722c9a0b89deacf0e6dc3d3f51cf6,297693,38508874166,3.73222705219753e+24,-199272,0x6ad63b9cbab10f1d33f29b4fe608687b1f723b6e,False,18763904,,,,,,,,,
1702345347,1702345355,1.5644878388323047,3500.0,2237.1538551634344,2226.593,-10.560855163434553,0x16bad5987aa5101b0417e08d485fdc357988b7da6a6f41b68e9c70ec53a3ff54,372057,33223978048,3.7464666415419753e+24,-199196,0x46f080f972c2a94130b953f18c7e51fbad2f88d2,False,18766900,0x11b815efb8f581194ae79006d24e0d814b7697f6,500,5425960831037765000,6914.009285588692,16355445.632714517,30907247.007925853,124105677.48875427,186.97650588593532,494339783.3465271
1702360022,1702360031,0.15712147988926603,349.218608,2222.6025890675014,2217.577,-5.025589067501187,0xeafd662e56deb53ccdd224fa73e041576812fb52ebfa62fef0f9ee1206d30797,262641,25280292155,3.736102260281198e+24,-199251,0x88e1d504fd6551a7b7b19e1aa6881de1a9f18ca7,True,18768115,0x11b815efb8f581194ae79006d24e0d814b7697f6,500,4758674396790804000,7224.586452842015,15662857.837726593,31049009.85900142,88995820.22418213,7.770567635901517,497554572.2156067
1702303678,1702303679,2.2416182435809864,5000.000028,2230.5314664161983,2225.456,-5.075466416198196,0x833f1b96f9c8cc2950b58df3701882c99cfe5602c7783a8c4f65f50ddcf76216,326087,38279364191,3.740933316867237e+24,-199226,0x69cd1c2e13113c09a22ff98cbd2db3f682f716b4,False,18763459,,,,,,,,,
1702370263,1702370267,2.12,4631.962775,2184.8881014150943,2224.789,39.90089858490592,0x8824466e0fdceae8aebecb842012c7d1ceed5cf79b62aee514cbf968213a3f7c,428055,30849282733,3.703210181613243e+24,-199428,0x50e52345da9ce749e8ae6359905a7dd743e59bb3,True,18768961,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,100,585474597974242600,734.1407619916731,1592673.336349493,3153628.9846264645,81733417.39151621,23.254160414258564,574811165.1574323
1702366028,1702366031,0.8127732231360789,1810.514413,2227.576353972569,2217.416,-10.160353972568828,0xc8755af5073a0f46e48b7fa59428c993376bbc728095a4ad076118933d303151,264940,30764384475,3.740269967407774e+24,-199229,0x9e67f627a17eded3fb7c71417dfe4aa7bfb4cab7,True,18768612,0x11b815efb8f581194ae79006d24e0d814b7697f6,500,5428460488034540000,6974.414623828648,15941397.758401498,30803956.646857195,87036145.39378357,-3.6838743244295125,501544430.9633026
1702362065,1702362071,0.03271125,72.580318,2218.8182353165957,2217.554,-1.2642353165956592,0xefe9b68b61b835c51e8450f8f751c15fdea489383f8ba940e9d69f585dfd526f,301730,26915707274,3.7321715055841174e+24,-199272,0xb33b624dac0ef0b435385104bb3c1d40d9ef902b,True,18768285,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,100,585474597974242600,762.9997847161669,1528485.084253973,3157102.0732655516,78959142.23591948,23.779545943405797,572850419.0818424
1702368066,1702368071,0.22370540636418912,500.0,2235.0823260212464,2225.043,-10.039326021246325,0x64f7d9603162c12f8dcda74823df1e5ac8dd8fdbf736d5cbd3ee6f7cd8ce8144,300000,35577614128,3.744709738918831e+24,-199205,0x9c005b42de7a8733c9ba4b102b59a83758e539a3,False,18768780,0x11b815efb8f581194ae79006d24e0d814b7697f6,500,5532236377275138000,6959.365094278721,16276323.352047622,31044975.722824775,87219375.72407532,-3.8015425522466324,500256171.734787
1702348462,1702348463,0.10465108665718643,233.278632,2229.1085496720034,2229.096,-0.012549672003387968,0x14edaf0b8506aaf4c8ee3d15c5cfd6529de66550f15bb591cb31b5f55f1a89ea,336181,29046158807,3.746256259914177e+24,-199197,0x407a29aba4dc44af969fcdf9ba5599edf450f890,True,18767158,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,3000,8132391388579290000,14838.784655400825,31812888.486899942,63077596.32951461,24599543.50504303,10.909516247804051,150083778.38692093
1702310872,1702310879,3.704637132091057,8192.310447,2211.366499578302,2208.942,-2.4244995783019476,0xd887f1659709adc101b450879b913b7e0750254428d6d0e779eee39519c2f47d,437657,50978685414,3.7265334543853376e+24,-199303,0xcecd46d7e6efe37049d9f2a933fc0c0fb11a0d06,True,18764055,,,,,,,,,
1702342716,1702342727,0.44358055050230455,991.25,2234.656138276401,2225.775,-8.881138276401089,0x1bca60d609a07456ead5dcd961de713245248fc0930e172cb3ad976aaaccdf9e,306267,35337420597,3.7443563545711463e+24,-199207,0x32deada33662fde45f4e0abeb1e9cc11fcd23df6,False,18766681,0x11b815efb8f581194ae79006d24e0d814b7697f6,500,5425960831037765000,6978.694766237808,16210885.790835302,30912650.102447037,124497156.99931335,200.20827523040006,492793411.3267212
1702342381,1702342391,0.882905281942846,1972.286535,2233.859707646051,2225.8,-8.05970764605081,0x45d69e5f899fad4dec5bbb732e120cc4789256053b33cbeaa23c82c05a148a3c,263970,39421773115,3.7436962109170763e+24,-199211,0x8ffd743163458612f8e37a3cece2ea1316f56014,False,18766653,0x11b815efb8f581194ae79006d24e0d814b7697f6,500,5425960831037765000,6998.944784784115,16165664.371491179,30912614.62865408,124552045.73414612,200.04311986135107,492733213.7666321
1702297971,1702297979,0.8961283567641236,2014.0,2247.4458985679876,2239.527,-7.918898567987526,0x4f192236af30ce1e4fede59b5b59a9343c64e6eb50a89e9062f8652cd05091f4,444404,24955799703,3.75589478741952e+24,-199146,0xd7cdf43d144cf85e2ab217f29164254e665d7707,False,18762986,,,,,,,,,
1702351925,1702351931,0.4463202008621318,1000.0,2240.5438921840323,2232.723,-7.8208921840323455,0x70d1847affcdb8d3d90a0eb4d15bc6b8628d7a712912784839fdc7810762934b,261738,30594105421,3.749285880187609e+24,-199181,0xdb7f09b50f3047eda2c620a29ad39bc20c5d0090,False,18767447,0x11b815efb8f581194ae79006d24e0d814b7697f6,500,5425960831037765000,6827.706332225284,16548570.447198369,30890629.27912081,98680986.01672363,39.020549512665546,496733987.1348877
1702353233,1702353239,4.434258903211881,10000.0,2255.168274625703,2231.687,-23.48127462570301,0xcee6f0b61b09bdaabd27aa024a55cebc59a6a60a6b45f3fb7bb0a9bd3f13c839,808845,25567469569,3.76291663151743e+24,-199108,0x1123a097fe1e2a1d5316f46cee5cc4eadd04b00f,False,18767556,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,100,585474597974242600,727.6467214591443,1611125.134658484,3148430.413531622,85321314.7585864,55.1386522713708,575566024.2135887
1702299454,1702299455,1.3800863727412265,3094.115907,2241.9726533885305,2239.473,-2.4996533885305325,0xae555125cea364498f5a86b875ddf9f84f5fd2ca8ca16b6c5cac5011f95320a1,327274,25742842490,3.752325118576214e+24,-199165,0x114419abc1013475c0c8509fb4707b867b9aa2df,True,18763109,,,,,,,,,
1702367743,1702367747,1.2,2670.097476,2225.08123,2225.141,0.05977000000029875,0x5faff2d861bb2bf56a2b786565a946becbeafcd7e7f84f2c052b3e5b9bc0a087,380039,32634039539,3.742858695780087e+24,-199215,0x033a672118907cfc63a8f8b53718042b97fd92cb,True,18768753,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,3000,8137554634395975000,14995.360119534955,31413617.76280538,63322582.15030344,20877706.33076477,-27.72024306766682,150319097.47922897
1702359288,1702359299,0.08,178.304418,2228.805225,2217.648,-11.157224999999926,0x00aad923bee7f1aad8948c5ffb92ed72ebf1f5cdcad3ad216f3b5ac7c56ffa93,225933,26049883883,3.7413134289768187e+24,-199223,0x65869127ce5abd61e34a37464de42ac4dd56fdb2,True,18768054,0x11b815efb8f581194ae79006d24e0d814b7697f6,500,5426137747417142000,7072.097320222257,16002437.519946676,31050698.757997803,89684366.68992615,9.738373730498889,497401424.51760864
1702331799,1702331807,0.9047073517287335,2004.969065,2216.152064166234,2204.745,-11.40706416623425,0xc0140cb81797e6153532e1907a6f6726ea3aec835bb745cef1f2910031086e80,409286,43797017171,3.730651292200787e+24,-199281,0x86b286187aee1418dce2124da178709f7e6b12e2,True,18765782,0x11b815efb8f581194ae79006d24e0d814b7697f6,500,2796802886039756300,7347.90780299943,15543463.583548546,31288839.932746753,119772336.92158508,209.70157514248777,485519582.138031
1702363535,1702363583,4.5591847881966965,10121.813868,2220.0929197264454,2211.792,-8.3009197264455,0x6f508417f13e0a84ac5a9bd3dc31b801b3871957000ca4bc3380fd85d6a6c390,279978,29920000000,3.733851932145683e+24,-199263,0xc7ab0fe95af15e872d5a3cd7aced711b3bb761ea,True,18768410,0x11b815efb8f581194ae79006d24e0d814b7697f6,500,2797809750545414700,7284.317563561879,15550995.66255591,31131860.276146293,84524919.16926575,-4.01464935449915,498127612.4467621
1702312224,1702312235,1.3039590563275438,2882.888212,2210.873261710636,2199.437,-11.436261710636245,0x945541f7b9831ed08b2a21c521828b92ab71cb0d4801266bd7d1ad4e2eea9a97,344694,46131257463,3.726193028028785e+24,-199304,0x2e33f4429e093fb435480494a9320f7f4d9eff83,True,18764167,,,,,,,,,
1702305643,1702305647,5.0800260903344086,11305.223741,2225.426314740797,2218.608,-6.818314740796723,0x93592bd6c398764c90145cd68f3ce2fa6c0b316d23ac8f889dc4c309a8d20fc4,895034,40009454884,3.7383840279020054e+24,-199239,0x36a6f3571dc89d334d15816ada7fbf6a881ef0a0,True,18763621,,,,,,,,,
1702310959,1702310963,0.7585187575255015,1678.78467,2213.2408109150274,2208.942,-4.2988109150273885,0xc7881801077cd7c9124b92c08ce33edcda281210d4f33be5894fe61f7c8f9d30,213303,48260011369,3.727393674996388e+24,-199298,0x16a44f8604f71b95c1c5292035e7b8832027e13d,True,18764062,,,,,,,,,
1702349645,1702349651,0.2996433261752533,671.206366,2240.017738981543,2228.933,-11.084738981543069,0x787243e0f1e3d10fe13e74585fe62cc8821646feb07ea88b4c8519628c3926ba,702352,28897625823,3.7488432259835173e+24,-199183,0x1795011ea0d47f3dbd757b77fdaa3f0366208237,False,18767257,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,100,585474597974242600,713.3155249375073,1643154.4314521076,3142706.1003318178,84891569.45652866,59.530652289081964,576680153.9884915
1702362802,1702362815,0.11268060841109923,250.09,2219.4590846331084,2211.788,-7.671084633108421,0x15fb15a2cc3b6fa70537863d62fbffd8e7a35cf86a8e6b91ff6d749dbe30a90c,378494,36351006108,3.7315989854481177e+24,-199275,0x944b3914d05b095672c33d9946d6cfdd4d2946f9,False,18768346,0x11b815efb8f581194ae79006d24e0d814b7697f6,500,2799125626657153000,7320.1758213846,15471401.31127518,31128433.349419482,85299540.55345154,-2.1657347006600185,498151752.09373474
1702346815,1702346819,0.3029876926186606,677.403472,2235.7458355662584,2226.371,-9.374835566258298,0xcc502b41cf3ba58524c3ee9309cbc6edf308a0d1ef9f18ea4462bddc4ae05246,233878,28975226992,3.7452668885683256e+24,-199202,0x14af1addb94c77bbbdeb85a26a34387c8cae81bf,False,18767022,0x11b815efb8f581194ae79006d24e0d814b7697f6,500,5425960831037765000,6949.503019121972,16276103.918743182,30905531.036021236,122773261.03311157,175.1494612336641,494499504.62420654
1702316411,1702316423,6.167575767698545,13671.9405,2216.744635972545,2203.329,-13.415635972544806,0x646604da0ba924d376cd1ab3927c17e6508e991d5beeefe3dc6e5800e1695a08,341124,42467199721,3.724743561397517e+24,-199312,0x9342d225af1c7bdfd83b460cb4b37cc316193617,False,18764510,,,,,,,,,
1702299962,1702299971,0.4460442565111,999.918114,2241.746417320176,2239.48,-2.2664173201760605,0x73c196a5b7da3a3a0c8d94da3f83c90f0b9836387367d7dcdc407535bd773b44,259026,29267750502,3.7521526285750013e+24,-199166,0x7320a3d98a5f45e62878455013723603abd17aab,True,18763152,,,,,,,,,
1702352645,1702352651,2.2363054817751395,5000.0,2235.8304984483107,2232.613,-3.2174984483108346,0x072f563bbd55b735de296f492b8e51522e4eb452f93e693bc41b8b66043ae460,284306,28630164105,3.745369346387063e+24,-199202,0xe25eb016220d500f13565450abd7ed60a9fbf67d,False,18767507,0x11b815efb8f581194ae79006d24e0d814b7697f6,500,5425960831037765000,6947.63514604092,16280278.588183712,30933538.594514925,97644731.45161438,35.14075399881354,496984141.7403259
1702368022,1702368023,0.20137652525155195,449.644971,2232.8569352277805,2225.043,-7.813935227780348,0x2d3e3d3cd609bf416e29372068aeefdc6fb01c9b638e51b3ebe03baafdbdd8ed,800000,38702974197,3.743620748247667e+24,-199211,0xa0b9faac81f34a849d57516a0193b37ec23e70b8,False,18768776,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,100,585474597974242600,722.7506443491512,1618089.512430031,3153574.9851425206,80671944.13925123,21.383239708586483,575047106.6149583
1702305414,1702305419,3.3040851441130363,7341.5375,2221.9577219674816,2218.591,-3.3667219674816806,0x3ce088853329fe4d7a22989550cd96805c6f6269f990dbd273a9a90d0c4fa0c8,376166,44464387499,3.734426639158896e+24,-199260,0x50b5459c6b90d0830bf7e592aaec3f59e50569a0,True,18763602,,,,,,,,,
1702352346,1702352351,0.22343131760824064,500.0,2237.8241571160966,2232.597,-5.22715711609635,0x5047bb66c2193087c457c74d7ddae0a96056dab3bbd6b24970648623b1146db8,259036,27634549157,3.7470059671413654e+24,-199193,0x071f93b4713642336ab023c3c5dfca626e1dd245,False,18767482,0x11b815efb8f581194ae79006d24e0d814b7697f6,500,5425960831037765000,6897.489423695326,16392390.991750464,30933472.80407907,98079938.74943542,36.90139205524795,496833123.98654175
1702318708,1702318727,2.1793103204825157,4769.772122,2188.661282962188,2182.01,-6.651282962187906,0xb2a030c7934b759623bccbaf9b1daa67139d027fbfbabe4dd49643a7b540453c,285244,49699415832,3.7074000528765336e+24,-199406,0x55cdac4d9f677ed465ef5c238502c24b0fc092fa,True,18764699,0x11b815efb8f581194ae79006d24e0d814b7697f6,500,2763107739084978000,7740.055401397784,14741425.110869527,31369385.370226298,112043006.47302246,234.4713615633319,471743427.746933
1702354928,1702354943,4.044626146319824,9031.222416,2232.894237757288,2228.057,-4.8372377572882215,0xa618f8a6f8303537cc8725d3bcce930f2e325062578308c7c5a65b8213c0e8b9,281589,23521322963,3.742938628860231e+24,-199215,0xc102d21da143cb144bbdc4693553a850cf73ca5f,False,18767694,0x11b815efb8f581194ae79006d24e0d814b7697f6,500,5425960831037765000,7021.74470042386,16114768.767408267,30983294.51449641,95467940.89067078,27.049761231667663,496607221.9128723
1702320829,1702320839,0.28,609.661091,2177.3610392857145,2177.346,-0.015039285714465223,0x4bf2c181a9883189e2b1537361b2adde83ef87546aed243d4a95691d81a9120a,286746,44365317034,3.702513629394544e+24,-199432,0x06537b53a7bee5dc3a1213f1426c6d7a0bb78c58,True,18764873,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,3000,5036059133647650000,16350.730138619456,28367856.80058694,63703651.648518346,35193844.841106415,295.8696093388314,152811699.08334732
1702323643,1702323647,3.331204054203874,7218.333084,2166.884095524167,2166.93,0.04590447583268542,0x8e2ed9841426ddae6177a9da2771a0f7d7165ee3b25ff4481182f5e6f9edffa4,323236,41022512809,3.6935427651313795e+24,-199480,0xc102d21da143cb144bbdc4693553a850cf73ca5f,True,18765107,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,3000,5007867998230783000,16611.651506439874,27799413.00651618,64056431.65941055,36221716.918598175,312.0621638269683,153579473.73399353
1702317338,1702317347,1.1496523965028675,2530.618391,2201.2030755538794,2201.69,0.4869244461206108,0xea61478a96d266b19582bcd9c0e2d1f35a72c84ebbfe12056d6f3912a0503a25,292992,38809151542,3.7180399544267594e+24,-199348,0x212c0e14dd6c28541ee5f1b24aeef780c20d7cab,True,18764586,,,,,,,,,
1702309863,1702309871,0.87,1930.318056,2218.7563862068964,2209.074,-9.682386206896354,0x3cee4783d26cde1317c28ae03e047d22b866e747136de7cad881e1fe9c28e4ac,433869,42029264421,3.7320220436442445e+24,-199273,0x28aa2f2cd1177c3dd4718b94cadde7bdf47753b1,True,18763972,,,,,,,,,
1702365958,1702365959,0.1335636699485651,297.375,2226.466224793898,2217.416,-9.050224793897996,0x9b1469845c49ed85c9aa53c58aa8f88c6d6e1b494bfa04f461d9f193f3864099,345363,33163549361,3.7382492991748296e+24,-199240,0x198bc921cb5dbb08a482503c93f5fd954b422737,False,18768606,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,100,585474597974242600,742.7916939764497,1573400.5913237035,3158839.899906859,81371187.35456848,23.56535905468642,576295441.2370367
1702310663,1702310675,1.3548555034531422,3000.0,2214.25826765574,2209.027,-5.2312676557398845,0xada87c740850d7efc6a8ddfffba0e26f4ed0132f735e6096704d2a2c004e563c,286064,53353898979,3.727263267733044e+24,-199299,0x12b4dc62a6e39e201c05f5bc9ceb2aa3772a5aed,False,18764038,,,,,,,,,
1702309136,1702309139,0.2255254395614217,500.0,2217.0447864877137,2217.162,0.11721351228607091,0x1f2e06c7e99ab4bac6ad03f225c55e099fa6ab5ae8d49af35a36990255fa75e3,263797,42479769055,3.731423995415534e+24,-199276,0x23ef8c4e672f260df2aa57e24dd55c07c265681f,True,18763911,,,,,,,,,
1702370156,1702370159,0.22412512742045873,500.0,2230.89666810094,2224.789,-6.107668100939918,0xb71aca1b89611197ed8dba65f4aab30e6943caad5b17116121478f8b585ccf38,274249,47135291131,3.741980512096898e+24,-199220,0xf544aec5fc048df2a4c1e03c186b0c1e1675a519,False,18768952,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,100,585474597974242600,732.2651435618087,1596855.4226262707,3153627.2841882715,81191189.05085468,22.46958359720117,574282405.7662802
1702322428,1702322435,0.5214421264995809,1134.756848,2176.189437584522,2175.753,-0.4364375845216273,0xd484e0db2d2897815f7f32c0ed06a32e286900159be8a5b0249e6c9034ace830,423252,44289916240,3.696873783058162e+24,-199462,0x9a2b9a68133cd4b2fffe6269ace6c9fcebcebaae,True,18765006,0x11b815efb8f581194ae79006d24e0d814b7697f6,500,2764272290086864400,7869.406303595223,14397944.821137566,31416269.917649083,116320390.0944519,232.1069814142628,477738448.86024475
1702364761,1702364771,0.02317884919483626,51.396366,2217.382130060624,2217.369,-0.013130060624007456,0x44621710ce4f4eec0e7715771720bd440994ae2a2236096b32aa8b21ad1192ee,303331,27847438013,3.736390396105157e+24,-199250,0x58d80e8dd6eb4346db23380b0ca33bd425ff94f1,True,18768507,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,3000,8137535437549948000,15293.888051317444,30747991.982596755,63426130.28094387,20317850.027801514,-29.27648765786095,151464273.76371002
1702311857,1702311863,1.0682640920949005,2353.324742,2202.9428485095423,2185.584,-17.35884850954244,0x7b77babe9998ac2042ed424673c4f33eb1747b3f0fedd27e64b6712331a1b6ae,900000,52807401728,3.717718398588529e+24,-199350,0xd7452ce7652f353c150ddd2427b6680052467d3d,False,18764136,,,,,,,,,
1702367078,1702367087,0.3685248214741833,817.173921,2217.4189454352572,2217.41,-0.008945435257373902,0x984843ebe33d8a0e4938fc5b4c6788efea1eea1a84f8c0be01b3bb59ca9814a3,316172,29012642805,3.7364176859186715e+24,-199250,0x470f0ee2449484f55b1eb3a7b736cb0d4e377202,True,18768700,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,3000,8137535437549948000,15292.62589871619,30750799.169015482,63424730.22699827,20136375.04057312,-30.249875865384347,149770788.2018051
1702326092,1702326095,0.09192600630173206,201.211553,2188.8425386343447,2177.352,-11.49053863434483,0xc57bed59bd0f444dcd002a1965c5174cf91e9db3b760496e0173e1b960144e7b,335406,38682563922,3.706866376306193e+24,-199408,0x36a798e6c9e9396a5aa74a0891594bf4536b567a,True,18765309,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,100,573214821033431740,848.9724969140076,1342912.697711943,3190581.6292157425,84451864.77703905,59.814790234310856,588473530.6217809
1702326385,1702326395,0.22,479.942525,2181.556931818182,2177.622,-3.934931818182122,0xc9f047ec4e1689c839c28d30d82ebaaeecda14f4bcc49f980652cd3e6fbef670,257491,43185486348,3.7014394856849894e+24,-199438,0xd3c0720222f92a83edee1721f844ecbfcaea1fdf,True,18765334,0x11b815efb8f581194ae79006d24e0d814b7697f6,500,2764657590374392300,7796.9885508597245,14555814.369999345,31522033.673729286,120727488.18403625,237.47983531843974,482064195.2932892
1702337631,1702337639,0.04446335090936155,99.1,2228.8018777985303,2215.435,-13.366877798530368,0xdff44f22704894e963d118836e9c0dea745e6f810812dda3b3845ea2d92771b0,300000,37309560571,3.734762171710093e+24,-199259,0x2870c6d8cf8f03f4f48a8001ef4d8c3d4e5ae051,False,18766265,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,3000,8137535437549948000,15369.153496655046,30630714.071401916,63450203.88984787,36754603.35717392,252.9018315027855,154835848.4365654
1702368294,1702368299,4.478230624083964,10000.0,2233.024790241912,2225.005,-8.019790241911778,0xe2390becbf7fc8e24c8f5cf7741f1cb9a62f8589b03ae2103dc35a83a044e2d5,343178,33675507316,3.7430537139607993e+24,-199214,0x7c73cf1f48254b196643141d93e1acf0a8ccc9d9,False,18768799,0x11b815efb8f581194ae79006d24e0d814b7697f6,500,5532236377275138000,7011.162931600449,16160659.796365928,31044861.815693192,87348276.09794617,-3.7666472482554765,500534965.1265106
1702305780,1702305791,4.0,8879.847699,2219.96192475,2218.608,-1.3539247499998055,0x568c64bb6ddd6e3959e0e9cd54da9a4b4ffb471f1b7350fafff59e4bf894e6ac,250960,41816858327,3.7337602504186066e+24,-199264,0x70eb66f1c9e1bb1350fe42e9c30440aefe2ee2c3,True,18763633,,,,,,,,,
1702368347,1702368347,2.653379481771118,5925.423019,2233.160789743052,2225.003,-8.157789743052035,0xf9b585fd68c095e161c21b9f0764089f81b24cb09935b6f9c7475a0a98d2a27c,296085,31691528962,3.7431385305911254e+24,-199214,0xfbb69e501e0613b95ee3719c6e3979952b21bbc5,False,18768803,0x11b815efb8f581194ae79006d24e0d814b7697f6,500,5532236377275138000,7045.167518618847,16084783.81382534,31044841.30980642,87431582.6525116,-3.6780595716506106,500328073.2195587
1702347437,1702347443,1.411470206825671,3162.947795,2240.888812037569,2227.124,-13.7648120375693,0x81f9160baf39612466a748ae30c77ff8ec0d03790403aa782da981769daee03f,261154,31225390063,3.7495897483826743e+24,-199179,0x7e28fd69635bf4ab6246f58631123270e9528413,False,18767074,0x11b815efb8f581194ae79006d24e0d814b7697f6,500,5544860508228213000,6818.257581549083,16569731.603492893,30896982.524421573,111972028.95150757,101.66893744650393,494542419.0274048
1702329482,1702329491,2.2133683869954184,4905.335918,2216.231128456139,2202.893,-13.338128456138747,0xf2334526a2998cce070ee9063c93611002a7506f89218595dd8f45257f3695b4,328076,41506918124,3.7242495365610014e+24,-199315,0x6851fdc464783d744da9cfb7fb96e7e4e9b5e5a1,False,18765591,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,3000,5531617220193612000,15706.366358552168,29883460.329260416,63615882.422771916,37543215.909397125,278.6881879436893,156207998.19557953
1702335231,1702335239,0.7371683472878314,1638.893635,2223.228440328143,2209.876,-13.35244032814262,0x24f7757e98003095153522e95aa4af9f6581f103967c7d34703995f6e47cd206,554976,37697162610,3.730100816701329e+24,-199284,0x8a7baf1c572306456e877ed2b9f7d6997058da49,False,18766065,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,3000,5531617220193612000,15521.493107495968,30292604.59217097,63520493.75803968,37489429.953689575,276.48835157767184,154620036.79488373
1702323684,1702323695,3.959980673823619,8554.007954,2160.113560791838,2165.214,5.100439208161788,0x79789930ab6cd7e58f210a5a3f668cdb313187ea724dadcff81f2b0d610c3823,270439,40508944186,3.687755724065579e+24,-199512,0xc102d21da143cb144bbdc4693553a850cf73ca5f,True,18765111,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,3000,4896092353390209000,16780.584193300485,27432844.318008654,64125296.02068293,36570187.45698547,315.1717948297279,153946038.71213531
1702329712,1702329719,0.9,1982.634995,2202.9277722222223,2202.925,-0.0027722222221200354,0x390335c191f8d926808f16093a6c5ad2be16f40ecf9b7c6244ef12ea7c9df65c,440955,44509574191,3.7241784093186097e+24,-199315,0xa5749368bdf2cab8b2ac32937b72e173f80f6840,True,18765610,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,3000,5531617220193612000,15708.617239444393,29878486.87323668,63615982.24605685,37545705.927970886,278.3899727966955,156214934.15062332
1702325312,1702325315,0.14918321112921631,325.912832,2184.648188848193,2177.408,-7.2401888481931564,0x230edd9bb7453e3b0ae6612b9572817fc9e73afeaae1b66c76db66bb59f012fa,355053,43002167585,3.704063230724023e+24,-199424,0xb021069a6d4a63a75dbedfcd7efa8759c798c3cd,True,18765244,0x11b815efb8f581194ae79006d24e0d814b7697f6,500,2763302101000889000,7755.070708586305,14647370.611724254,31521686.637225002,120000599.32809448,237.01993306805355,480955922.7091522
1702344957,1702344959,1.0,2235.554583,2235.554583,2225.546,-10.008583000000272,0x02887c81db300766015e4d3f52502f9cc1dbb49930277f14af9462d9f4d7c165,449122,30090789119,3.746958921403526e+24,-199193,0x8349c6b7139cd81f73e866a34e5ae64f05fa58df,True,18766867,0x11b815efb8f581194ae79006d24e0d814b7697f6,500,5425960831037765000,6898.930155274883,16389167.959004115,30907308.811254434,124151630.14230347,187.15448094859767,494129125.50001526
1702372106,1702372115,0.8955803405704248,2000.0,2233.1888155630277,2226.384,-6.80481556302766,0x5a8b0998efec54712b3ff2b3ab8abe2bdc677d4b5485e3cb42b69d9f8622bf94,252493,31767021827,3.7431339238021127e+24,-199214,0xc443035caf438723dac055b4b7bf33f00a2e2ba5,False,18769115,0x11b815efb8f581194ae79006d24e0d814b7697f6,500,5532236377275138000,7007.757337816291,16168261.680115558,31039359.537352815,87802543.51138306,-4.874341020094008,501089429.804245
